id,title,description,severity,package,cvss_score,fix_version,target,reference,published_date,detected_by,tool,tool_count,confidence_score,affected_assets,in_kev,kev_ransomware,kev_due_date,epss_score,epss_percentile,has_exploit,asset_criticality,asset_env,asset_owner,internet_facing,asset_tags,pci_scope,gdpr_scope,requires_auth,network_exposed,in_blast_radius,source_asset,affected_asset_count,crown_jewel_reachable,nearest_critical_asset_hops,shortest_attack_path,blast_radius_score
SNYK-JAVA-COMFASTERXMLJACKSONCORE-15365924,Allocation of Resources Without Limits or Throttling,"## Overview
[com.fasterxml.jackson.core:jackson-core](https://github.com/FasterXML/jackson-core) is a Core Jackson abstractions, basic JSON streaming API implementation

Affected versions of this package are vulnerable to Allocation of Resources Without Limits or Throttling in which the non-blocking async JSON parser can be made to bypass the `maxNumberLength` constraint (default: 1000 characters) defined in `StreamReadConstraints`. An attacker can cause excessive memory allocation and CPU exhaustion by submitting JSON documents containing extremely long numeric values through the asynchronous parser interface.
## PoC
The following JUnit 5 test demonstrates the vulnerability. It shows that the async parser accepts a 5,000-digit number, whereas the limit should be 1,000.

``` js
package tools.jackson.core.unittest.dos;

import java.nio.charset.StandardCharsets;

import org.junit.jupiter.api.Test;

import tools.jackson.core.*;
import tools.jackson.core.exc.StreamConstraintsException;
import tools.jackson.core.json.JsonFactory;
import tools.jackson.core.json.async.NonBlockingByteArrayJsonParser;

import static org.junit.jupiter.api.Assertions.*;

/**
 * POC: Number Length Constraint Bypass in Non-Blocking (Async) JSON Parsers
 *
 * Authors: sprabhav7, rohan-repos
 * 
 * maxNumberLength default = 1000 characters (digits).
 * A number with more than 1000 digits should be rejected by any parser.
 *
 * BUG: The async parser never calls resetInt()/resetFloat() which is where
 * validateIntegerLength()/validateFPLength() lives. Instead it calls
 * _valueComplete() which skips all number length validation.
 *
 * CWE-770: Allocation of Resources Without Limits or Throttling
 */
class AsyncParserNumberLengthBypassTest {

    private static final int MAX_NUMBER_LENGTH = 1000;
    private static final int TEST_NUMBER_LENGTH = 5000;

    private final JsonFactory factory = new JsonFactory();

    // CONTROL: Sync parser correctly rejects a number exceeding maxNumberLength
    @Test
    void syncParserRejectsLongNumber() throws Exception {
        byte[] payload = buildPayloadWithLongInteger(TEST_NUMBER_LENGTH);
		
		// Output to console
        System.out.println(""[SYNC] Parsing "" + TEST_NUMBER_LENGTH + ""-digit number (limit: "" + MAX_NUMBER_LENGTH + "")"");
        try {
            try (JsonParser p = factory.createParser(ObjectReadContext.empty(), payload)) {
                while (p.nextToken() != null) {
                    if (p.currentToken() == JsonToken.VALUE_NUMBER_INT) {
                        System.out.println(""[SYNC] Accepted number with "" + p.getText().length() + "" digits — UNEXPECTED"");
                    }
                }
            }
            fail(""Sync parser must reject a "" + TEST_NUMBER_LENGTH + ""-digit number"");
        } catch (StreamConstraintsException e) {
            System.out.println(""[SYNC] Rejected with StreamConstraintsException: "" + e.getMessage());
        }
    }

    // VULNERABILITY: Async parser accepts the SAME number that sync rejects
    @Test
    void asyncParserAcceptsLongNumber() throws Exception {
        byte[] payload = buildPayloadWithLongInteger(TEST_NUMBER_LENGTH);

        NonBlockingByteArrayJsonParser p =
            (NonBlockingByteArrayJsonParser) factory.createNonBlockingByteArrayParser(ObjectReadContext.empty());
        p.feedInput(payload, 0, payload.length);
        p.endOfInput();

        boolean foundNumber = false;
        try {
            while (p.nextToken() != null) {
                if (p.currentToken() == JsonToken.VALUE_NUMBER_INT) {
                    foundNumber = true;
                    String numberText = p.getText();
                    assertEquals(TEST_NUMBER_LENGTH, numberText.length(),
                        ""Async parser silently accepted all "" + TEST_NUMBER_LENGTH + "" digits"");
                }
            }
            // Output to console
            System.out.println(""[ASYNC INT] Accepted number with "" + TEST_NUMBER_LENGTH + "" digits — BUG CONFIRMED"");
            assertTrue(foundNumber, ""Parser should have produced a VALUE_NUMBER_INT token"");
        } catch (StreamConstraintsException e) {
            fail(""Bug is fixed — async parser now correctly rejects long numbers: "" + e.getMessage());
        }
        p.close();
    }

    private byte[] buildPayloadWithLongInteger(int numDigits) {
        StringBuilder sb = new StringBuilder(numDigits + 10);
        sb.append(""{\""v\"":"");
        for (int i = 0; i < numDigits; i++) {
            sb.append((char) ('1' + (i % 9)));
        }
        sb.append('}');
        return sb.toString().getBytes(StandardCharsets.UTF_8);
    }
}
```

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](https://security.snyk.io/vuln/SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](https://snyk.io/vuln/npm:ws:20171108)

## Remediation
Upgrade `com.fasterxml.jackson.core:jackson-core` to version 2.18.6, 2.21.1 or higher.
## References
- [GitHub Advisory](https://github.com/FasterXML/jackson-core/security/advisories/GHSA-72hv-8253-57qq)
- [GitHub Commit](https://github.com/FasterXML/jackson-core/commit/b0c428e6f993e1b5ece5c1c3cb2523e887cd52cf)
- [GitHub PR](https://github.com/FasterXML/jackson-core/pull/1555)
",HIGH,com.fasterxml.jackson.core:jackson-core,8.7,2.18.6,tn.esprit.spring.services:timesheet-devops@1.0,,,['Snyk'],Snyk,1,0.5,['tn.esprit.spring.services:timesheet-devops@1.0'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-jmp9-x22r-554x,Spring Framework annotation detection mechanism may result in improper authorization,Spring Framework annotation detection mechanism may result in improper authorization,HIGH,spring-core,7.5,No fix,spring-core v5.3.9,https://github.com/advisories/GHSA-jmp9-x22r-554x,,['Grype'],Grype,1,0.5,['spring-core v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-2p5w-cvg5-gc5c,Hibernate vulnerable to SQL Injection,Hibernate vulnerable to SQL Injection,HIGH,hibernate-core,8.3,No fix,hibernate-core v5.4.32.Final,https://github.com/advisories/GHSA-2p5w-cvg5-gc5c,,['Grype'],Grype,1,0.5,['hibernate-core v5.4.32.Final'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-x4m4-345f-5h5g,Apache Tomcat vulnerable to Insertion of Sensitive Information into Log File,Apache Tomcat vulnerable to Insertion of Sensitive Information into Log File,HIGH,tomcat-embed-core,7.5,9.0.117,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-x4m4-345f-5h5g,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
10038,Content Security Policy (CSP) Header Not Set,"<p>Content Security Policy (CSP) is an added layer of security that helps to detect and mitigate certain types of attacks, including Cross Site Scripting (XSS) and data injection attacks. These attacks are used for everything from data theft to site defacement or distribution of malware. CSP provides a set of standard HTTP headers that allow website owners to declare approved sources of content that browsers should be allowed to load on that page — covered types are JavaScript, CSS, HTML frames, fonts, images and embeddable objects such as Java applets, ActiveX, audio and video files.</p>",HIGH,http://app-test:8082,,"<p>Ensure that your web server, application server, load balancer, etc. is configured to set the Content-Security-Policy header.</p>",http://app-test:8082/,<p>https://developer.mozilla.org/en-US/docs/Web/HTTP/Guides/CSP</p><p>https://cheatsheetseries.owasp.org/cheatsheets/Content_Security_Policy_Cheat_Sheet.html</p><p>https://www.w3.org/TR/CSP/</p><p>htt,,['OWASP ZAP'],OWASP ZAP,1,0.5,['http://app-test:8082/'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,0,1,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-mgvc-8q2h-5pgc,Spring Boot has an Authentication Bypass under Actuator CloudFoundry endpoints,Spring Boot has an Authentication Bypass under Actuator CloudFoundry endpoints,HIGH,spring-boot-starter-actuator,8.2,No fix,spring-boot-starter-actuator v2.5.4,https://github.com/advisories/GHSA-mgvc-8q2h-5pgc,,['Grype'],Grype,1,0.5,['spring-boot-starter-actuator v2.5.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-rv64-5gf8-9qq8,Apache Tomcat has an Improper Encoding or Escaping of Output vulnerability in the JsonAccessLogValve,Apache Tomcat has an Improper Encoding or Escaping of Output vulnerability in the JsonAccessLogValve,HIGH,tomcat-embed-core,7.5,9.0.116,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-rv64-5gf8-9qq8,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-gqp3-2cvr-x8m3,Apache Tomcat Improper Resource Shutdown or Release vulnerability,Apache Tomcat Improper Resource Shutdown or Release vulnerability,HIGH,tomcat-embed-core,7.5,9.0.108,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-gqp3-2cvr-x8m3,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-hh26-6xwr-ggv7,Denial of service in Spring Framework,Denial of service in Spring Framework,HIGH,spring-beans,7.5,5.3.20,spring-beans v5.3.9,https://github.com/advisories/GHSA-hh26-6xwr-ggv7,,['Grype'],Grype,1,0.5,['spring-beans v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-p22x-g9px-3945,Apache Tomcat may reject request containing invalid Content-Length header,Apache Tomcat may reject request containing invalid Content-Length header,HIGH,tomcat-embed-core,7.5,9.0.68,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-p22x-g9px-3945,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-wr62-c79q-cv37,Apache Tomcat Catalina is vulnerable to DoS attack through bypassing of size limits,Apache Tomcat Catalina is vulnerable to DoS attack through bypassing of size limits,HIGH,tomcat-embed-core,7.5,9.0.107,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-wr62-c79q-cv37,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-h46c-h94j-95f3,jackson-core can throw a StackoverflowError when processing deeply nested data,jackson-core can throw a StackoverflowError when processing deeply nested data,HIGH,jackson-core,8.7,2.15.0,jackson-core v2.12.4,https://github.com/advisories/GHSA-h46c-h94j-95f3,,['Grype'],Grype,1,0.5,['jackson-core v2.12.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-3x8x-79m2-3w2w,jackson-databind possible Denial of Service if using JDK serialization to serialize JsonNode,jackson-databind possible Denial of Service if using JDK serialization to serialize JsonNode,HIGH,jackson-databind,7.5,2.12.6,jackson-databind v2.12.4,https://github.com/advisories/GHSA-3x8x-79m2-3w2w,,['Grype'],Grype,1,0.5,['jackson-databind v2.12.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],38.4
GHSA-v682-8vv8-vpwr,Denial of Service via incomplete cleanup vulnerability in Apache Tomcat,Denial of Service via incomplete cleanup vulnerability in Apache Tomcat,MEDIUM,tomcat-embed-websocket,6.3,9.0.86,tomcat-embed-websocket v9.0.52,https://github.com/advisories/GHSA-v682-8vv8-vpwr,,['Grype'],Grype,1,0.5,['tomcat-embed-websocket v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-668q-qrv7-99fm,Deserialization of Untrusted Data in logback,Deserialization of Untrusted Data in logback,MEDIUM,logback-core,6.6,1.2.9,logback-core v1.2.5,https://github.com/advisories/GHSA-668q-qrv7-99fm,,['Grype'],Grype,1,0.5,['logback-core v1.2.5'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-4gc7-5j7h-4qph,Spring Framework DataBinder Case Sensitive Match Exception,Spring Framework DataBinder Case Sensitive Match Exception,MEDIUM,spring-context,5.3,No fix,spring-context v5.3.9,https://github.com/advisories/GHSA-4gc7-5j7h-4qph,,['Grype'],Grype,1,0.5,['spring-context v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-4gc7-5j7h-4qph,Spring Framework DataBinder Case Sensitive Match Exception,Spring Framework DataBinder Case Sensitive Match Exception,MEDIUM,spring-web,5.3,No fix,spring-web v5.3.9,https://github.com/advisories/GHSA-4gc7-5j7h-4qph,,['Grype'],Grype,1,0.5,['spring-web v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-558x-2xjg-6232,Allocation of Resources Without Limits or Throttling in Spring Framework,Allocation of Resources Without Limits or Throttling in Spring Framework,MEDIUM,spring-expression,6.5,5.3.17,spring-expression v5.3.9,https://github.com/advisories/GHSA-558x-2xjg-6232,,['Grype'],Grype,1,0.5,['spring-expression v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-q3mw-pvr8-9ggc,Apache Tomcat Open Redirect vulnerability,Apache Tomcat Open Redirect vulnerability,MEDIUM,tomcat-embed-core,6.1,9.0.80,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-q3mw-pvr8-9ggc,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-r6j3-px5g-cq3x,Apache Tomcat Improper Input Validation vulnerability,Apache Tomcat Improper Input Validation vulnerability,MEDIUM,tomcat-embed-core,5.3,9.0.81,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-r6j3-px5g-cq3x,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-w6f2-8wx4-47r5,Incorrect Authorization in MySQL Connector Java,Incorrect Authorization in MySQL Connector Java,MEDIUM,mysql-connector-java,5.9,8.0.27,mysql-connector-java v8.0.26,https://github.com/advisories/GHSA-w6f2-8wx4-47r5,,['Grype'],Grype,1,0.5,['mysql-connector-java v8.0.26'],0,Unknown,,0.0,0.0,0,8,prod,platform,0,"['internal-service', 'data']",0,0,1,0,0,timesheet-devops-db,1,0,99,[],32.1
GHSA-7w75-32cg-r6g2,Apache Tomcat Denial of Service due to improper input validation vulnerability for HTTP/2 requests,Apache Tomcat Denial of Service due to improper input validation vulnerability for HTTP/2 requests,MEDIUM,tomcat-embed-core,7.5,9.0.86,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-7w75-32cg-r6g2,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-qppj-fm5r-hxr3,HTTP/2 Stream Cancellation Attack,HTTP/2 Stream Cancellation Attack,MEDIUM,tomcat-embed-core,5.3,9.0.81,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-qppj-fm5r-hxr3,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-g8pj-r55q-5c2v,Apache Tomcat Incomplete Cleanup vulnerability,Apache Tomcat Incomplete Cleanup vulnerability,MEDIUM,tomcat-embed-core,5.3,9.0.81,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-g8pj-r55q-5c2v,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-564r-hj7v-mcr5,Spring Framework vulnerable to denial of service via specially crafted SpEL expression,Spring Framework vulnerable to denial of service via specially crafted SpEL expression,MEDIUM,spring-expression,6.5,5.3.26,spring-expression v5.3.9,https://github.com/advisories/GHSA-564r-hj7v-mcr5,,['Grype'],Grype,1,0.5,['spring-expression v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-g76j-4cxx-23h9,Improper Handling of Insufficient Permissions or Privileges in MySQL Connectors Java,Improper Handling of Insufficient Permissions or Privileges in MySQL Connectors Java,MEDIUM,mysql-connector-java,6.6,8.0.28,mysql-connector-java v8.0.26,https://github.com/advisories/GHSA-g76j-4cxx-23h9,,['Grype'],Grype,1,0.5,['mysql-connector-java v8.0.26'],0,Unknown,,0.0,0.0,0,8,prod,platform,0,"['internal-service', 'data']",0,0,1,0,0,timesheet-devops-db,1,0,99,[],32.1
GHSA-c4r9-r8fh-9vj2,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,MEDIUM,snakeyaml,6.5,1.31,snakeyaml v1.28,https://github.com/advisories/GHSA-c4r9-r8fh-9vj2,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-jjfh-589g-3hjx,Spring Boot Actuator denial of service vulnerability,Spring Boot Actuator denial of service vulnerability,MEDIUM,spring-boot-actuator,5.3,2.7.18,spring-boot-actuator v2.5.4,https://github.com/advisories/GHSA-jjfh-589g-3hjx,,['Grype'],Grype,1,0.5,['spring-boot-actuator v2.5.4'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-9cmq-m9j5-mvww,Spring Framework vulnerable to Denial of Service,Spring Framework vulnerable to Denial of Service,MEDIUM,spring-expression,4.3,5.3.39,spring-expression v5.3.9,https://github.com/advisories/GHSA-9cmq-m9j5-mvww,,['Grype'],Grype,1,0.5,['spring-expression v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-pr98-23f8-jwxv,QOS.CH logback-core Expression Language Injection vulnerability,QOS.CH logback-core Expression Language Injection vulnerability,MEDIUM,logback-core,5.9,1.3.15,logback-core v1.2.5,https://github.com/advisories/GHSA-pr98-23f8-jwxv,,['Grype'],Grype,1,0.5,['logback-core v1.2.5'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-2rmj-mq67-h97g,Spring Framework DoS via conditional HTTP request,Spring Framework DoS via conditional HTTP request,MEDIUM,spring-web,5.3,5.3.38,spring-web v5.3.9,https://github.com/advisories/GHSA-2rmj-mq67-h97g,,['Grype'],Grype,1,0.5,['spring-web v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-6gf2-pvqw-37ph,Log entry injection in Spring Framework,Log entry injection in Spring Framework,MEDIUM,spring-core,4.3,5.3.14,spring-core v5.3.9,https://github.com/advisories/GHSA-6gf2-pvqw-37ph,,['Grype'],Grype,1,0.5,['spring-core v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-rfmp-97jj-h8m6,Improper Output Neutralization for Logs in Spring Framework,Improper Output Neutralization for Logs in Spring Framework,MEDIUM,spring-core,4.3,5.3.11,spring-core v5.3.9,https://github.com/advisories/GHSA-rfmp-97jj-h8m6,,['Grype'],Grype,1,0.5,['spring-core v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-42wg-hm62-jcwg,Apache Tomcat installer for Windows has an untrusted search path vulnerability,Apache Tomcat installer for Windows has an untrusted search path vulnerability,MEDIUM,tomcat-embed-core,4.8,9.0.106,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-42wg-hm62-jcwg,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-hhhw-99gj-p3c3,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,MEDIUM,snakeyaml,5.5,1.31,snakeyaml v1.28,https://github.com/advisories/GHSA-hhhw-99gj-p3c3,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-9w3m-gqgf-c4p9,snakeYAML before 1.32 vulnerable to Denial of Service due to Out-of-bounds Write,snakeYAML before 1.32 vulnerable to Denial of Service due to Out-of-bounds Write,MEDIUM,snakeyaml,6.5,1.32,snakeyaml v1.28,https://github.com/advisories/GHSA-9w3m-gqgf-c4p9,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-98wm-3w3q-mw94,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,snakeYAML before 1.31 vulnerable to Denial of Service due to Out-of-bounds Write,MEDIUM,snakeyaml,6.5,1.31,snakeyaml v1.28,https://github.com/advisories/GHSA-98wm-3w3q-mw94,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-wc4r-xq3c-5cf3,Apache Tomcat - Security constraint bypass for pre/post-resources,Apache Tomcat - Security constraint bypass for pre/post-resources,MEDIUM,tomcat-embed-core,6.3,9.0.106,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-wc4r-xq3c-5cf3,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-fpj8-gq4v-p354,Apache Tomcat - Client certificate verification bypass,Apache Tomcat - Client certificate verification bypass,MEDIUM,tomcat-embed-core,9.1,9.0.113,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-fpj8-gq4v-p354,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-9m3c-qcxr-9x87,Apache Tomcat has an Open Redirect vulnerability,Apache Tomcat has an Open Redirect vulnerability,MEDIUM,tomcat-embed-core,6.1,9.0.116,tomcat-embed-core v9.0.52,https://github.com/advisories/GHSA-9m3c-qcxr-9x87,,['Grype'],Grype,1,0.5,['tomcat-embed-core v9.0.52'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-25qh-j22f-pwp8,QOS.CH logback-core is vulnerable to Arbitrary Code Execution through file processing,QOS.CH logback-core is vulnerable to Arbitrary Code Execution through file processing,MEDIUM,logback-core,5.9,1.3.16,logback-core v1.2.5,https://github.com/advisories/GHSA-25qh-j22f-pwp8,,['Grype'],Grype,1,0.5,['logback-core v1.2.5'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-4773-3jfm-qmx3,Spring Framework Improper Path Limitation with Script View Templates,Spring Framework Improper Path Limitation with Script View Templates,MEDIUM,spring-webmvc,5.9,No fix,spring-webmvc v5.3.9,https://github.com/advisories/GHSA-4773-3jfm-qmx3,,['Grype'],Grype,1,0.5,['spring-webmvc v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-w37g-rhq8-7m4j,Snakeyaml vulnerable to Stack overflow leading to denial of service,Snakeyaml vulnerable to Stack overflow leading to denial of service,MEDIUM,snakeyaml,6.5,1.32,snakeyaml v1.28,https://github.com/advisories/GHSA-w37g-rhq8-7m4j,,['Grype'],Grype,1,0.5,['snakeyaml v1.28'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-r936-gwx5-v52f,Spring Framework MVC Applications Path Traversal Vulnerability,Spring Framework MVC Applications Path Traversal Vulnerability,MEDIUM,spring-webmvc,5.9,No fix,spring-webmvc v5.3.9,https://github.com/advisories/GHSA-r936-gwx5-v52f,,['Grype'],Grype,1,0.5,['spring-webmvc v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
GHSA-w3c8-7r8f-9jp8,Spring MVC controller vulnerable to a DoS attack,Spring MVC controller vulnerable to a DoS attack,MEDIUM,spring-webmvc,5.3,5.3.42,spring-webmvc v5.3.9,https://github.com/advisories/GHSA-w3c8-7r8f-9jp8,,['Grype'],Grype,1,0.5,['spring-webmvc v5.3.9'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,1,0,0,timesheet-devops-app,1,0,99,[],30.9
VAULT-STATUS,Vault Status: vault_unavailable,HashiCorp Vault reported status: vault_unavailable at 2026-04-30T18:24:25Z,MEDIUM,Secret Management,,Ensure Vault is initialized and unsealed,,https://www.vaultproject.io/docs,,['HashiCorp Vault'],HashiCorp Vault,1,0.5,['N/A'],0,Unknown,,0.0,0.0,0,7,prod,platform,0,['internal-service'],0,0,0,0,0,timesheet-devops-app,1,0,99,[],30.9
